"Date","Fish_ID_Day","Habitat","PIT_tag","Species","FL","TL","Weight","date","doy","age_cluster"
2022-07-05,64,"Mainstem","E0CD16A","Coho","83",87,5.8,2022-07-05,186,"age-1"
2022-07-05,68,"Mainstem","E0CD166","Coho","75",80,4.8,2022-07-05,186,"age-1"
2022-07-05,74,"Mainstem","E0CD151","Coho","182",187,6.1,2022-07-05,186,"age-1"
2022-07-19,1,"Mainstem","E0CD176","Coho","81",88,6.3,2022-07-19,200,"age-1"
2022-07-19,2,"Mainstem","E0CD15B","Coho","85",92,6.5,2022-07-19,200,"age-1"
2022-07-19,3,"Mainstem","E0CD1AA","Coho","70",76,4.2,2022-07-19,200,"age-1"
2022-07-19,4,"Mainstem","E0CD150","Coho","80",85,5.6,2022-07-19,200,"age-1"
2022-07-19,5,"Mainstem","E0CD19A","Coho","79",85,5.9,2022-07-19,200,"age-1"
2022-07-19,6,"Mainstem","E0CCFDE","Coho","81",89,6.4,2022-07-19,200,"age-1"
2022-07-19,9,"Mainstem","E0CD206","Coho","94",101,9.5,2022-07-19,200,"age-1"
2022-07-19,10,"Mainstem","E0CD198","Coho","81",87,5.9,2022-07-19,200,"age-1"
2022-07-19,11,"Mainstem","NA","Coho","40",42,0.7,2022-07-19,200,"age-0"
2022-07-19,15,"Mainstem","E0CD1A9","Coho","75",81,5.2,2022-07-19,200,"age-1"
2022-07-19,16,"Mainstem","E0CD18E","Coho","72",76,4.1,2022-07-19,200,"age-1"
2022-07-19,17,"Mainstem","E0CD050","Coho","75",82,5.5,2022-07-19,200,"age-1"
2022-07-19,18,"Mainstem","E0CD194","Coho","85",92,8.5,2022-07-19,200,"age-1"
2022-07-19,19,"Mainstem","E0CD1A2","Coho","83",90,7.8,2022-07-19,200,"age-1"
2022-07-19,20,"Mainstem","E0CD195","Coho","87",94,7.7,2022-07-19,200,"age-1"
2022-07-19,21,"Mainstem","E0CD15A","Coho","77",83,5.4,2022-07-19,200,"age-1"
2022-07-19,24,"Mainstem","E0CD167","Coho","82",87,6.6,2022-07-19,200,"age-1"
2022-07-19,26,"Mainstem","E0CD06E","Coho","78",84,6,2022-07-19,200,"age-1"
2022-07-19,28,"Mainstem","E0CD18D","Coho","78",84,5.6,2022-07-19,200,"age-1"
2022-07-19,29,"Mainstem","E0CD17A","Coho","78",83,5.4,2022-07-19,200,"age-1"
2022-07-19,30,"Mainstem","NA","Coho","50",52,1.4,2022-07-19,200,"age-0"
2022-07-19,33,"Mainstem","E0CD062","Coho","89",95,8.1,2022-07-19,200,"age-1"
2022-07-19,34,"Mainstem","E0CD05E","Coho","69",74,3.6,2022-07-19,200,"age-1"
2022-07-19,37,"Mainstem","E0CD1A6","Coho","78",84,5.8,2022-07-19,200,"age-1"
2022-07-19,38,"Mainstem","E0CD046","Coho","73",78,4.5,2022-07-19,200,"age-1"
2022-07-19,46,"Mainstem","E0CD1A7","Coho","75",80,4.7,2022-07-19,200,"age-1"
2022-07-19,49,"Mainstem","E0CD1C3","Coho","82",89,6.7,2022-07-19,200,"age-1"
2022-07-19,50,"Mainstem","E0CD173","Coho","90",97,8.1,2022-07-19,200,"age-1"
2022-07-19,60,"Mainstem","E0CD1B1","Coho","88",94,8,2022-07-19,200,"age-1"
2022-07-19,63,"Mainstem","E0CD153","Coho","95",103,9.8,2022-07-19,200,"age-1"
2022-07-19,67,"Mainstem","E0CD1A3","Coho","85",90,6.2,2022-07-19,200,"age-1"
2022-07-19,70,"Mainstem","NA","Coho","73",78,4.5,2022-07-19,200,"age-1"
2022-07-22,1,"Mainstem/Side Channel","NA","Coho","50",55,1.4,2022-07-22,203,"age-0"
2022-07-22,2,"Mainstem/Side Channel","NA","Coho","40",43,0.9,2022-07-22,203,"age-0"
2022-07-22,3,"Mainstem/Side Channel","NA","Coho","40",44,0.8,2022-07-22,203,"age-0"
2022-07-22,4,"Mainstem/Side Channel","NA","Coho","38",41,0.5,2022-07-22,203,"age-0"
2022-07-22,5,"Mainstem/Side Channel","NA","Coho","47",51,1.5,2022-07-22,203,"age-0"
2022-07-22,6,"Mainstem/Side Channel","E0CD169","Coho","100",113,12.6,2022-07-22,203,"age-1"
2022-07-22,7,"Mainstem/Side Channel","NA","Coho","38",40,0.7,2022-07-22,203,"age-0"
2022-07-22,10,"Mainstem/Side Channel","E0CD177","Coho","82",86,5.7,2022-07-22,203,"age-1"
2022-07-22,12,"Mainstem/Side Channel","NA","Coho","44",46,1,2022-07-22,203,"age-0"
2022-07-22,13,"Mainstem/Side Channel","E0CD18F","Coho","87",94,8.5,2022-07-22,203,"age-1"
2022-07-22,14,"Mainstem/Side Channel","E0CD188","Coho","73",78,5.8,2022-07-22,203,"age-1"
2022-07-22,15,"Mainstem/Side Channel","NA","Coho","54",58,2.2,2022-07-22,203,"age-0"
2022-07-22,16,"Mainstem/Side Channel","NA","Coho","39",41,1,2022-07-22,203,"age-0"
2022-07-22,18,"Mainstem/Side Channel","NA","Coho","46",49,1.9,2022-07-22,203,"age-0"
2022-07-22,19,"Mainstem/Side Channel","E0CD192","Coho","89",95,6.3,2022-07-22,203,"age-1"
2022-07-22,20,"Mainstem/Side Channel","E0CD164","Coho","82",89,7.9,2022-07-22,203,"age-1"
2022-07-22,21,"Mainstem/Side Channel","NA","Coho","47",49,2.1,2022-07-22,203,"age-0"
2022-07-22,25,"Mainstem/Side Channel","NA","Coho","48",50,1.8,2022-07-22,203,"age-0"
2022-07-22,26,"Mainstem/Side Channel","NA","Coho","52",55,2.6,2022-07-22,203,"age-0"
2022-07-22,27,"Mainstem/Side Channel","E0CD1A0","Coho","92",98,9.1,2022-07-22,203,"age-1"
2022-07-22,28,"Mainstem/Side Channel","E0CD15E","Coho","91",99,10.1,2022-07-22,203,"age-1"
2022-07-22,29,"Mainstem/Side Channel","E0CD156","Coho","82",89,7.7,2022-07-22,203,"age-1"
2022-07-22,33,"Mainstem/Side Channel","E0CD057","Coho","85",93,8.4,2022-07-22,203,"age-1"
2022-07-22,35,"Mainstem/Side Channel","NA","Coho","37",38,1.1,2022-07-22,203,"age-0"
2022-07-22,36,"Mainstem/Side Channel","E0CD1B2","Coho","64",70,4.6,2022-07-22,203,"age-1"
2022-07-22,40,"Mainstem/Side Channel","E0CD17D","Coho","86",94,8.7,2022-07-22,203,"age-1"
2022-07-22,41,"Mainstem/Side Channel","E0CD19B","Coho","74",80,5.4,2022-07-22,203,"age-1"
2022-07-22,42,"Mainstem/Side Channel","E0CD1A4","Coho","79",86,6.4,2022-07-22,203,"age-1"
2022-07-22,44,"Mainstem/Side Channel","E0CD182","Coho","92",100,9.6,2022-07-22,203,"age-1"
2022-07-22,47,"Mainstem/Side Channel","NA","Coho","36",40,1.3,2022-07-22,203,"age-0"
2022-07-22,48,"Mainstem/Side Channel","E0CD17F","Coho","74",80,5.2,2022-07-22,203,"age-1"
2022-07-22,50,"Mainstem/Side Channel","E0CD1A1","Coho","78",85,5.8,2022-07-22,203,"age-1"
2022-07-22,51,"Mainstem","E0CD20B","Coho","86",93,7.8,2022-07-22,203,"age-1"
2022-07-22,58,"Mainstem","NA","Coho","63",68,3.9,2022-07-22,203,"age-0"
2022-07-22,59,"Mainstem","E0CD1A5","Coho","94",101,10.8,2022-07-22,203,"age-1"
2022-07-22,60,"Mainstem","NA","Coho","36",39,0.4,2022-07-22,203,"age-0"
2022-07-22,62,"Mainstem","NA","Coho","49",52,1.4,2022-07-22,203,"age-0"
2022-07-22,68,"Mainstem","NA","Coho","41",43,1.3,2022-07-22,203,"age-0"
2022-07-22,77,"Mainstem","E0CD185","Coho","76",81,5.3,2022-07-22,203,"age-1"
2022-07-22,83,"Mainstem","E0CD036","Coho","75",80,4.6,2022-07-22,203,"age-1"
2022-07-25,2,"Mainstem","E0CD180","Coho","80",87,5.8,2022-07-25,206,"age-1"
2022-07-25,3,"Mainstem","E0CD197","Coho","88",93,9.2,2022-07-25,206,"age-1"
2022-07-25,4,"Mainstem","NA","Coho","38",36,0.5,2022-07-25,206,"age-0"
2022-07-25,6,"Mainstem","NA","Coho","66",69,3.3,2022-07-25,206,"age-1"
2022-07-25,8,"Mainstem","NA","Coho","52",55,1.4,2022-07-25,206,"age-0"
2022-07-25,10,"Mainstem","NA","Coho","41",43,0.6,2022-07-25,206,"age-0"
2022-07-25,11,"Mainstem","E0CD045","Coho","78",85,5.7,2022-07-25,206,"age-1"
2022-07-25,12,"Mainstem","NA","Coho","48",51,2.1,2022-07-25,206,"age-0"
2022-07-25,14,"Mainstem","E0CD193","Coho","75",81,5,2022-07-25,206,"age-1"
2022-07-25,18,"Mainstem","E0CD05E","Coho","69",74,3.7,2022-07-25,206,"age-1"
2022-07-25,19,"Mainstem","E0CD00B","Coho","82",89,6.4,2022-07-25,206,"age-1"
2022-07-25,20,"Mainstem","E0CD1A8","Coho","86",92,7.5,2022-07-25,206,"age-1"
2022-07-25,21,"Mainstem","E0CD062","Coho","89",96,7.7,2022-07-25,206,"age-1"
2022-07-25,23,"Mainstem","NA","Coho","72",75,3.8,2022-07-25,206,"age-1"
2022-07-25,24,"Mainstem","E0CD157","Coho","78",85,5.4,2022-07-25,206,"age-1"
2022-07-25,25,"Mainstem","NA","Coho","51",53,1.4,2022-07-25,206,"age-0"
2022-07-25,26,"Mainstem","E0CD103","Coho","81",87,6.7,2022-07-25,206,"age-1"
2022-07-25,35,"Mainstem","E0CD209","Coho","76",82,5.2,2022-07-25,206,"age-1"
2022-07-25,40,"Mainstem","NA","Coho","42",45,0.8,2022-07-25,206,"age-0"
2022-07-25,44,"Mainstem","E0CD031","Coho","82",88,6.2,2022-07-25,206,"age-1"
2022-07-25,45,"Mainstem","E0CD084","Coho","73",79,4.4,2022-07-25,206,"age-1"
2022-07-25,46,"Mainstem","E0CD144","Coho","96",104,10.6,2022-07-25,206,"age-1"
2022-07-25,48,"Mainstem","E0CD13C","Coho","77",83,5.4,2022-07-25,206,"age-1"
2022-07-25,49,"Mainstem","E0CD055","Coho","88",95,8.2,2022-07-25,206,"age-1"
2022-07-25,50,"Mainstem","E0CD1FE","Coho","74",78,4.2,2022-07-25,206,"age-1"
2022-07-25,51,"Mainstem","NA","Coho","59",64,2.4,2022-07-25,206,"age-0"
2022-07-25,54,"Mainstem","E0CD14A","Coho","70",76,6,2022-07-25,206,"age-1"
2022-07-25,55,"Mainstem","E0CD11E","Coho","78",84,5.2,2022-07-25,206,"age-1"
2022-07-25,58,"Mainstem","E0CD114","Coho","87",94,7.9,2022-07-25,206,"age-1"
2022-07-25,62,"Mainstem","E0CD101","Coho","73",80,4.3,2022-07-25,206,"age-1"
2022-07-25,65,"Mainstem","E0CD121","Coho","73",79,4.5,2022-07-25,206,"age-1"
2022-07-25,68,"Mainstem","E0CD167","Coho","83",89,6.8,2022-07-25,206,"age-1"
2022-07-25,70,"Mainstem","E0CD0EB","Coho","82",89,6.5,2022-07-25,206,"age-1"
2022-07-25,72,"Mainstem","E0CD043","Coho","74",79,4.7,2022-07-25,206,"age-1"
2022-08-09,2,"Mainstem","NA","Coho","43",47,1,2022-08-09,221,"age-0"
2022-08-09,3,"Mainstem","E0CD1F1","Coho","90",98,9.8,2022-08-09,221,"age-1"
2022-08-09,4,"Mainstem","E0CD17A","Coho","83",89,7.9,2022-08-09,221,"age-1"
2022-08-09,5,"Mainstem","NA","Coho","51",56,1.7,2022-08-09,221,"age-0"
2022-08-09,7,"Mainstem","NA","Coho","47",50,1.2,2022-08-09,221,"age-0"
2022-08-09,8,"Mainstem","NA","Coho","45",48,1,2022-08-09,221,"age-0"
2022-08-09,24,"Mainstem","NA","Coho","55",57,1.9,2022-08-09,221,"age-0"
2022-08-09,63,"Mainstem","E0CD107","Coho","104",114,13.5,2022-08-09,221,"age-1"
2022-08-09,64,"Mainstem","NA","Coho","42",45,0.8,2022-08-09,221,"age-0"
2022-08-09,65,"Mainstem","NA","Coho","62",67,2.5,2022-08-09,221,"age-0"
2022-08-09,66,"Mainstem","NA","Coho","38",40,0.6,2022-08-09,221,"age-0"
2022-08-09,67,"Mainstem","NA","Coho","44",46,0.8,2022-08-09,221,"age-0"
2022-08-09,68,"Mainstem","NA","Coho","40",41,1,2022-08-09,221,"age-0"
2022-08-09,69,"Mainstem","NA","Coho","45",47,1.5,2022-08-09,221,"age-0"
2022-08-09,70,"Mainstem","NA","Coho","37",38,0.5,2022-08-09,221,"age-0"
2022-08-09,71,"Mainstem","NA","Coho","44",47,1,2022-08-09,221,"age-0"
2022-08-09,72,"Mainstem","NA","Coho","44",45,1.6,2022-08-09,221,"age-0"
2022-08-09,73,"Mainstem","NA","Coho","50",55,1.8,2022-08-09,221,"age-0"
2022-08-09,74,"Mainstem","NA","Coho","41",43,0.7,2022-08-09,221,"age-0"
2022-08-09,75,"Mainstem","NA","Coho","41",44,0.8,2022-08-09,221,"age-0"
2022-08-09,76,"Mainstem","NA","Coho","40",41,0.6,2022-08-09,221,"age-0"
2022-08-09,77,"Mainstem","NA","Coho","48",53,1.5,2022-08-09,221,"age-0"
2022-08-09,78,"Mainstem","NA","Coho","51",55,1.4,2022-08-09,221,"age-0"
2022-08-09,79,"Mainstem","NA","Coho","55",60,2.1,2022-08-09,221,"age-0"
2022-08-09,81,"Mainstem","E0CD0FB","Coho","101",109,11.2,2022-08-09,221,"age-1"
2022-08-09,82,"Mainstem","NA","Coho","45",48,0.9,2022-08-09,221,"age-0"
2022-08-09,83,"Mainstem","NA","Coho","42",45,0.8,2022-08-09,221,"age-0"
2022-08-09,84,"Mainstem","NA","Coho","40",43,0.6,2022-08-09,221,"age-0"
2022-08-09,85,"Mainstem","NA","Coho","40",43,0.7,2022-08-09,221,"age-0"
2022-08-09,86,"Mainstem","NA","Coho","59",63,2.2,2022-08-09,221,"age-0"
2022-08-09,87,"Mainstem","NA","Coho","65",70,2.8,2022-08-09,221,"age-1"
2022-08-09,88,"Mainstem","E0CD0F6","Coho","80",86,5.5,2022-08-09,221,"age-1"
2022-08-09,89,"Mainstem","E0CD035","Coho","87",95,7.4,2022-08-09,221,"age-1"
2022-08-09,91,"Mainstem","E0CD14B","Coho","74",80,4.4,2022-08-09,221,"age-1"
2022-08-09,93,"Mainstem","E0CD084","Coho","78",84,5.3,2022-08-09,221,"age-1"
2022-08-09,94,"Mainstem","NA","Coho","50",54,1.6,2022-08-09,221,"age-0"
2022-08-09,95,"Mainstem","NA","Coho","64",69,2.8,2022-08-09,221,"age-1"
2022-08-09,96,"Mainstem","NA","Coho","46",49,1.3,2022-08-09,221,"age-0"
2022-08-09,98,"Mainstem","NA","Coho","38",40,0.6,2022-08-09,221,"age-0"
2022-08-09,99,"Mainstem","NA","Coho","42",45,1,2022-08-09,221,"age-0"
2022-08-09,100,"Mainstem","NA","Coho","43",46,0.9,2022-08-09,221,"age-0"
2022-08-09,101,"Mainstem","NA","Coho","37",39,0.7,2022-08-09,221,"age-0"
2022-08-09,103,"Mainstem","NA","Coho","43",45,0.9,2022-08-09,221,"age-0"
2022-08-09,104,"Mainstem","NA","Coho","45",48,1.1,2022-08-09,221,"age-0"
2022-08-09,105,"Mainstem","NA","Coho","40",43,0.8,2022-08-09,221,"age-0"
2022-08-09,106,"Mainstem","NA","Coho","55",59,1.8,2022-08-09,221,"age-0"
2022-08-09,107,"Mainstem","E0CD147","Coho","84",88,7,2022-08-09,221,"age-1"
2022-08-09,108,"Mainstem","NA","Coho","43",47,1,2022-08-09,221,"age-0"
2022-08-09,110,"Mainstem","NA","Coho","40",43,0.8,2022-08-09,221,"age-0"
2022-08-09,111,"Mainstem","NA","Coho","47",49,1.2,2022-08-09,221,"age-0"
2022-08-09,112,"Mainstem","NA","Coho","45",49,1.2,2022-08-09,221,"age-0"
2022-08-09,117,"Mainstem","NA","Coho","57",65,3,2022-08-09,221,"age-0"
2022-08-09,119,"Mainstem","NA","Coho","44",47,1,2022-08-09,221,"age-0"
2022-08-09,120,"Mainstem","NA","Coho","42",44,1.1,2022-08-09,221,"age-0"
2022-08-09,122,"Mainstem","NA","Coho","41",44,1,2022-08-09,221,"age-0"
2022-08-09,123,"Mainstem","NA","Coho","40",41,0.7,2022-08-09,221,"age-0"
2022-08-09,124,"Mainstem","NA","Coho","42",45,0.9,2022-08-09,221,"age-0"
2022-08-09,127,"Mainstem","E0CD0FD","Coho","73",79,4.4,2022-08-09,221,"age-1"
2022-08-09,128,"Mainstem","E0CD115","Coho","91",100,8.8,2022-08-09,221,"age-1"
2022-08-09,132,"Mainstem","NA","Coho","65",68,2.7,2022-08-09,221,"age-0"
2022-08-09,133,"Mainstem","NA","Coho","62",67,2.7,2022-08-09,221,"age-0"
2022-08-09,134,"Mainstem","E0CD1B4","Coho","86",92,7.8,2022-08-09,221,"age-1"
2022-08-09,135,"Mainstem","E0CD07C","Coho","78",83,5.1,2022-08-09,221,"age-1"
2022-08-09,137,"Mainstem","E0CD0FE","Coho","75",80,4.7,2022-08-09,221,"age-1"
2022-08-09,138,"Mainstem","NA","Coho","55",59,2,2022-08-09,221,"age-0"
2022-08-09,139,"Mainstem","NA","Coho","43",45,1.2,2022-08-09,221,"age-0"
2022-08-09,140,"Mainstem","E0CD111","Coho","70",75,4,2022-08-09,221,"age-1"
2022-08-09,142,"Mainstem","NA","Coho","68",73,3.8,2022-08-09,221,"age-1"
2022-08-09,144,"Mainstem","NA","Coho","55",58,1.9,2022-08-09,221,"age-0"
2022-08-09,145,"Mainstem","NA","Coho","47",50,1,2022-08-09,221,"age-0"
2022-08-09,146,"Mainstem","NA","Coho","55",59,2,2022-08-09,221,"age-0"
2022-08-09,147,"Mainstem","NA","Coho","50",53,1.4,2022-08-09,221,"age-0"
2022-08-09,148,"Mainstem","NA","Coho","55",58,1.8,2022-08-09,221,"age-0"
2022-08-09,149,"Mainstem","NA","Coho","51",55,1.6,2022-08-09,221,"age-0"
2022-08-09,150,"Mainstem","NA","Coho","47",49,1.2,2022-08-09,221,"age-0"
2022-08-09,151,"Mainstem","NA","Coho","49",52,1.3,2022-08-09,221,"age-0"
2022-08-09,152,"Mainstem","NA","Coho","39",43,0.7,2022-08-09,221,"age-0"
2022-08-09,153,"Mainstem","NA","Coho","45",48,0.9,2022-08-09,221,"age-0"
2022-08-09,154,"Mainstem","NA","Coho","51",55,1.9,2022-08-09,221,"age-0"
2022-08-09,155,"Mainstem","NA","Coho","59",63,2.3,2022-08-09,221,"age-0"
2022-08-09,156,"Mainstem","NA","Coho","60",64,2.3,2022-08-09,221,"age-0"
2022-08-09,157,"Mainstem","NA","Coho","44",47,1,2022-08-09,221,"age-0"
2022-08-09,158,"Mainstem","NA","Coho","48",48,1.1,2022-08-09,221,"age-0"
2022-08-19,1,"Mainstem","NA","Coho","53",57,1.8,2022-08-19,231,"age-0"
2022-08-19,4,"Mainstem","E0CD00B","Coho","87",95,8.4,2022-08-19,231,"age-1"
2022-08-19,5,"Mainstem","NA","Coho","53",57,1.6,2022-08-19,231,"age-0"
2022-08-19,6,"Mainstem","E0CD1F2","Coho","93",101,10.9,2022-08-19,231,"age-1"
2022-08-19,7,"Mainstem","NA","Coho","54",58,1.9,2022-08-19,231,"age-0"
2022-08-19,8,"Mainstem","E0CD128","Coho","96",103,10.2,2022-08-19,231,"age-1"
2022-08-19,9,"Mainstem","E0CD1DA","Coho","103",113,16.1,2022-08-19,231,"age-1"
2022-08-19,10,"Mainstem","E0CD1A2","Coho","88",97,7.8,2022-08-19,231,"age-1"
2022-08-19,14,"Mainstem","NA","Coho","60",65,2.8,2022-08-19,231,"age-0"
2022-08-19,18,"Mainstem","E0CD132","Coho","74",81,4.5,2022-08-19,231,"age-1"
2022-08-19,20,"Mainstem","E0CD0FF","Coho","93",101,9.8,2022-08-19,231,"age-1"
2022-08-19,21,"Mainstem","NA","Coho","62",67,2.8,2022-08-19,231,"age-0"
2022-08-19,24,"Mainstem","E0CD117","Coho","95",103,10,2022-08-19,231,"age-1"
2022-08-19,26,"Mainstem","E0CD12F","Coho","90",98,9.4,2022-08-19,231,"age-1"
2022-08-19,27,"Mainstem","E0CD135","Coho","105",114,13.3,2022-08-19,231,"age-1"
2022-08-19,29,"Mainstem","NA","Coho","55",59,1.6,2022-08-19,231,"age-0"
2022-08-19,33,"Mainstem","E0CD046","Coho","80",87,6.6,2022-08-19,231,"age-1"
2022-08-19,35,"Mainstem","E0CD142","Coho","90",97,9.2,2022-08-19,231,"age-1"
2022-08-19,49,"Mainstem","E0CD118","Coho","100",108,11.8,2022-08-19,231,"age-1"
2022-08-19,51,"Mainstem","E0CD12E","Coho","100",109,12.3,2022-08-19,231,"age-1"
2022-08-19,61,"Mainstem","E0CD133","Coho","91",99,8.7,2022-08-19,231,"age-1"
2022-08-19,62,"Mainstem","E0CD106","Coho","78",84,5.5,2022-08-19,231,"age-1"
2022-08-19,68,"Mainstem","E0CD200","Coho","96",105,10.1,2022-08-19,231,"age-1"
2022-08-19,73,"Mainstem","E0CD105","Coho","95",104,9.4,2022-08-19,231,"age-1"
2022-08-19,84,"Mainstem","E0CD012","Coho","95",101,8.1,2022-08-19,231,"age-1"
2022-08-19,110,"Mainstem","NA","Coho","52",55,1.4,2022-08-19,231,"age-0"
2022-08-19,111,"Mainstem","NA","Coho","52",55,1.5,2022-08-19,231,"age-0"
2022-08-19,112,"Mainstem","NA","Coho","50",54,1.4,2022-08-19,231,"age-0"
2022-08-19,113,"Mainstem","NA","Coho","53",57,1.7,2022-08-19,231,"age-0"
2022-08-19,114,"Mainstem","NA","Coho","57",62,2.1,2022-08-19,231,"age-0"
2022-08-19,115,"Mainstem","NA","Coho","44",49,1.1,2022-08-19,231,"age-0"
2022-08-19,116,"Mainstem","NA","Coho","45",47,0.9,2022-08-19,231,"age-0"
2022-08-19,117,"Mainstem","NA","Coho","44",47,0.9,2022-08-19,231,"age-0"
2022-08-19,118,"Mainstem","E0CD145","Coho","70",76,4.2,2022-08-19,231,"age-0"
2022-08-19,119,"Mainstem","NA","Coho","50",53,1.5,2022-08-19,231,"age-0"
2022-08-19,120,"Mainstem","NA","Coho","55",59,2.1,2022-08-19,231,"age-0"
2022-08-19,121,"Mainstem","NA","Coho","39",41,0.7,2022-08-19,231,"age-0"
2022-08-19,124,"Mainstem","NA","Coho","54",58,1.6,2022-08-19,231,"age-0"
2022-08-19,125,"Mainstem","NA","Coho","54",57,2.1,2022-08-19,231,"age-0"
2022-08-19,126,"Mainstem","NA","Coho","58",62,2.3,2022-08-19,231,"age-0"
2022-08-19,127,"Mainstem","NA","Coho","57",61,2.4,2022-08-19,231,"age-0"
2022-08-19,128,"Mainstem","NA","Coho","47",50,1.4,2022-08-19,231,"age-0"
2022-08-19,129,"Mainstem","NA","Coho","59",63,2.4,2022-08-19,231,"age-0"
2022-08-19,130,"Mainstem","NA","Coho","55",59,2.1,2022-08-19,231,"age-0"
2022-08-19,131,"Mainstem","NA","Coho","47",51,1.2,2022-08-19,231,"age-0"
2022-08-19,132,"Mainstem","NA","Coho","48",52,1.2,2022-08-19,231,"age-0"
2022-08-19,133,"Mainstem","NA","Coho","46",49,1.3,2022-08-19,231,"age-0"
2022-08-19,134,"Mainstem","NA","Coho","48",52,1.3,2022-08-19,231,"age-0"
2022-08-19,135,"Mainstem","NA","Coho","49",52,1.9,2022-08-19,231,"age-0"
2022-08-19,136,"Mainstem","NA","Coho","48",52,1.3,2022-08-19,231,"age-0"
